customer_id,invoice_date,Recency,Frequency,AOV,LVT,Predicted_LTV
C171026,2023-01-09,58,1,26.15,26.15,26.15000000000005
C171094,2023-02-23,13,1,1200.32,1200.32,1200.3200000000056
C171156,2023-02-23,13,1,300.08,300.08,300.0800000000013
C171201,2023-02-02,34,1,81.32,81.32,81.31999999999978
C171202,2023-01-28,39,1,162.64,162.64,162.63999999999956
C171271,2023-02-10,26,1,1500.4,1500.4,1500.4000000000053
C171373,2023-03-01,7,1,30.3,30.3,30.300000000000036
C171445,2023-01-10,57,1,35.19,35.19,35.19000000000005
C171506,2023-03-03,5,1,600.16,600.16,600.1600000000018
C171520,2023-02-03,33,1,900.24,900.24,900.2399999999983
C171627,2023-01-11,56,1,162.64,162.64,162.63999999999956
C171633,2023-02-17,19,1,121.98,121.98,121.9799999999996
C171658,2023-01-08,59,1,900.24,900.24,900.2399999999983
C171672,2023-02-14,22,1,300.08,300.08,300.0800000000013
C171691,2023-01-15,52,1,162.64,162.64,162.63999999999956
C171741,2023-01-17,50,1,600.16,600.16,600.160000000002
C171757,2023-03-08,0,1,1200.32,1200.32,1200.3200000000052
C171763,2023-01-18,49,1,10.46,10.46,10.46000000000003
C171767,2023-02-23,13,1,81.32,81.32,81.31999999999982
C171773,2023-02-19,17,1,3000.85,3000.85,3000.85
C171790,2023-01-14,53,1,15.69,15.69,15.69000000000005
C171798,2023-01-30,37,1,1200.32,1200.32,1200.3200000000056
C171909,2023-02-12,24,1,71.68,71.68,71.68000000000012
C171944,2023-01-12,55,1,1500.4,1500.4,1500.4000000000053
C171960,2023-02-28,8,1,1500.4,1500.4,1500.4000000000042
C171988,2023-01-19,48,1,600.17,600.17,600.1699999999985
C172075,2023-02-04,32,1,600.16,600.16,600.160000000002
C172215,2023-01-15,52,1,600.16,600.16,600.160000000002
C172221,2023-02-17,19,1,30.3,30.3,30.300000000000036
C172263,2023-01-08,59,1,179.2,179.2,179.2000000000004
C172277,2023-01-21,46,1,1500.4,1500.4,1500.4000000000053
C172314,2023-02-27,9,1,1800.51,1800.51,1800.5100000000011
C172328,2023-01-22,45,1,1200.32,1200.32,1200.3200000000056
C172346,2023-02-03,33,1,162.64,162.64,162.63999999999956
C172370,2023-01-04,63,1,203.3,203.3,203.29999999999976
C172376,2023-02-14,22,1,40.66,40.66,40.65999999999988
C172428,2023-01-05,62,1,26.15,26.15,26.15000000000005
C172509,2023-02-24,12,1,900.24,900.24,900.2399999999985
C172522,2023-02-18,18,1,75.75,75.75,75.75
C172622,2023-01-11,56,1,15.69,15.69,15.69000000000005
C172725,2023-02-12,24,1,1200.32,1200.32,1200.3200000000056
C172804,2023-01-01,66,1,20.92,20.92,20.92000000000006
C172819,2023-02-19,17,1,35.19,35.19,35.19000000000005
C172826,2023-02-10,26,1,5.23,5.23,5.230000000000015
C172831,2023-01-14,53,1,11.73,11.73,11.730000000000016
C172844,2023-01-15,52,1,20.92,20.92,20.92000000000006
C172893,2023-01-16,51,1,5250.0,5250.0,5250.0
C172979,2023-02-02,34,1,3000.85,3000.85,3000.85
C172983,2023-02-26,10,1,900.24,900.24,900.2399999999985
C172997,2023-01-09,58,1,45.45,45.45,45.44999999999992
C173004,2023-01-30,37,1,1200.32,1200.32,1200.3200000000056
C173013,2023-02-27,9,1,900.24,900.24,900.2399999999985
C173169,2023-02-18,18,1,10.46,10.46,10.46000000000003
C173170,2023-02-16,20,1,1200.32,1200.32,1200.3200000000056
C173206,2023-01-24,43,1,179.2,179.2,179.2000000000004
C173212,2023-01-31,36,1,81.32,81.32,81.31999999999978
C173275,2023-01-24,43,1,203.3,203.3,203.29999999999976
C173302,2023-02-02,34,1,81.32,81.32,81.31999999999978
C173327,2023-01-15,52,1,1200.34,1200.34,1200.3399999999967
C173341,2023-03-06,2,1,5.23,5.23,5.230000000000015
C173553,2023-01-12,55,1,300.08,300.08,300.0800000000013
C173602,2023-01-27,40,1,1500.4,1500.4,1500.4000000000053
C173670,2023-02-22,14,1,15.69,15.69,15.69000000000005
C173730,2023-03-02,6,1,1500.4,1500.4,1500.4000000000035
C173763,2023-01-02,65,1,15.69,15.69,15.69000000000005
C173788,2023-02-20,16,1,1050.0,1050.0,1050.0
C173801,2023-01-03,64,1,121.98,121.98,121.9799999999996
C173809,2023-01-07,60,1,300.08,300.08,300.0800000000013
C173865,2023-02-28,8,1,900.24,900.24,900.2399999999985
C173866,2023-01-20,47,1,46.92,46.92,46.92000000000005
C173938,2023-02-06,30,1,58.65,58.65,58.649999999999935
C173979,2023-03-07,1,1,4200.0,4200.0,4200.0
C173981,2023-02-05,31,1,900.24,900.24,900.2399999999983
C173996,2023-01-13,54,1,40.66,40.66,40.65999999999988
C174049,2023-01-16,51,1,3000.85,3000.85,3000.85
C174141,2023-02-20,16,1,107.52,107.52,107.52000000000031
C174271,2023-01-25,42,1,60.6,60.6,60.60000000000007
C174280,2023-01-01,66,1,1500.4,1500.4,1500.4000000000053
C174314,2023-03-06,2,1,300.08,300.08,300.080000000001
C174372,2023-03-01,7,1,35.19,35.19,35.19000000000005
C174444,2023-03-01,7,1,1200.32,1200.32,1200.3200000000056
C174489,2023-01-06,61,1,300.08,300.08,300.0800000000013
C174508,2023-01-31,36,1,203.3,203.3,203.29999999999976
C174513,2023-02-28,8,1,300.08,300.08,300.08000000000123
C174534,2023-01-20,47,1,26.15,26.15,26.15000000000005
C174554,2023-01-11,56,1,1800.51,1800.51,1800.5100000000011
C174561,2023-02-06,30,1,900.24,900.24,900.2399999999983
C174588,2023-01-04,63,1,3150.0,3150.0,3150.0
C174614,2023-01-14,53,1,900.24,900.24,900.2399999999983
C174635,2023-03-06,2,1,1200.32,1200.32,1200.3200000000054
C174637,2023-01-23,44,1,900.24,900.24,900.2399999999983
C174691,2023-01-05,62,1,600.17,600.17,600.1699999999985
C174739,2023-02-22,14,1,1200.32,1200.32,1200.3200000000056
C174741,2023-02-16,20,1,11.73,11.73,11.730000000000016
C174811,2023-02-13,23,1,1500.4,1500.4,1500.4000000000053
C174931,2023-01-10,57,1,1200.32,1200.32,1200.3200000000056
C174958,2023-01-27,40,1,1500.4,1500.4,1500.4000000000053
C174960,2023-01-01,66,1,20.92,20.92,20.92000000000006
C174961,2023-01-26,41,1,26.15,26.15,26.15000000000005
C175069,2023-01-03,64,1,10.46,10.46,10.46000000000003
C175099,2023-02-20,16,1,1200.32,1200.32,1200.3200000000056
C175176,2023-01-25,42,1,71.68,71.68,71.68000000000012
C175202,2023-02-04,32,1,179.2,179.2,179.2000000000004
C175215,2023-01-07,60,1,162.64,162.64,162.63999999999956
C175229,2023-01-15,52,1,203.3,203.3,203.29999999999976
C175235,2023-01-21,46,1,300.08,300.08,300.0800000000013
C175247,2023-02-14,22,1,3000.85,3000.85,3000.85
C175251,2023-01-14,53,1,1500.4,1500.4,1500.4000000000053
C175290,2023-02-23,13,1,600.16,600.16,600.160000000002
C175339,2023-02-11,25,1,1050.0,1050.0,1050.0
C175385,2023-02-27,9,1,5.23,5.23,5.230000000000015
C175421,2023-02-15,21,1,600.17,600.17,600.1699999999985
C175430,2023-01-01,66,1,3000.85,3000.85,3000.85
C175442,2023-03-05,3,1,46.92,46.92,46.92000000000005
C175495,2023-03-08,0,1,35.84,35.84,35.84000000000007
C175501,2023-02-25,11,1,4200.0,4200.0,4200.0
C175656,2023-02-25,11,1,203.3,203.3,203.29999999999976
C175658,2023-03-01,7,1,3150.0,3150.0,3150.0
C175664,2023-03-04,4,1,162.64,162.64,162.63999999999965
C175711,2023-03-02,6,1,900.24,900.24,900.2399999999985
C175718,2023-02-13,23,1,107.52,107.52,107.52000000000031
C175797,2023-03-08,0,1,15.69,15.69,15.69000000000005
C175806,2023-01-15,52,1,107.52,107.52,107.52000000000031
C175807,2023-01-05,62,1,203.3,203.3,203.29999999999976
C175857,2023-02-01,35,1,40.66,40.66,40.65999999999988
C175858,2023-03-02,6,1,300.08,300.08,300.08000000000123
C175947,2023-03-02,6,1,1200.32,1200.32,1200.3200000000056
C176019,2023-02-26,10,1,20.92,20.92,20.92000000000006
C176036,2023-02-23,13,1,162.64,162.64,162.6399999999996
C176047,2023-02-15,21,1,300.08,300.08,300.0800000000013
C176053,2023-02-27,9,1,162.64,162.64,162.6399999999996
C176060,2023-02-20,16,1,5250.0,5250.0,5250.0
C176132,2023-01-24,43,1,40.66,40.66,40.65999999999988
C176150,2023-02-10,26,1,23.46,23.46,23.460000000000033
C176159,2023-01-22,45,1,300.08,300.08,300.0800000000013
C176185,2023-02-08,28,1,40.66,40.66,40.65999999999988
C176195,2023-02-22,14,1,1500.4,1500.4,1500.4000000000049
C176228,2023-02-12,24,1,900.24,900.24,900.2399999999983
C176303,2023-02-14,22,1,1500.4,1500.4,1500.4000000000053
C176333,2023-01-24,43,1,1500.4,1500.4,1500.4000000000053
C176364,2023-02-02,34,1,1500.4,1500.4,1500.4000000000053
C176409,2023-01-30,37,1,600.16,600.16,600.160000000002
C176451,2023-01-04,63,1,10.46,10.46,10.46000000000003
C176462,2023-02-26,10,1,203.3,203.3,203.29999999999976
C176465,2023-01-15,52,1,900.24,900.24,900.2399999999983
C176501,2023-02-12,24,1,35.84,35.84,35.84000000000007
C176513,2023-01-25,42,1,900.24,900.24,900.2399999999983
C176516,2023-01-12,55,1,162.64,162.64,162.63999999999956
C176529,2023-03-07,1,1,300.08,300.08,300.0800000000009
C176534,2023-03-04,4,1,900.24,900.24,900.2399999999986
C176551,2023-01-09,58,1,26.15,26.15,26.15000000000005
C176554,2023-02-12,24,1,1200.32,1200.32,1200.3200000000056
C176604,2023-02-01,35,1,26.15,26.15,26.15000000000005
C176791,2023-03-07,1,1,121.98,121.98,121.97999999999962
C176806,2023-01-14,53,1,900.24,900.24,900.2399999999983
C176829,2023-03-03,5,1,900.24,900.24,900.2399999999985
C176863,2023-01-09,58,1,1200.32,1200.32,1200.3200000000056
C176902,2023-02-15,21,1,30.3,30.3,30.300000000000036
C176920,2023-01-03,64,1,10.46,10.46,10.46000000000003
C176989,2023-02-09,27,1,900.24,900.24,900.2399999999983
C176992,2023-03-05,3,1,121.98,121.98,121.97999999999962
C177083,2023-03-06,2,1,300.08,300.08,300.080000000001
C177136,2023-02-20,16,1,35.84,35.84,35.84000000000007
C177157,2023-02-28,8,1,162.64,162.64,162.63999999999962
C177164,2023-02-21,15,1,1200.32,1200.32,1200.3200000000056
C177209,2023-01-02,65,1,1500.4,1500.4,1500.4000000000053
C177223,2023-03-05,3,1,900.24,900.24,900.2399999999986
C177310,2023-01-12,55,1,300.08,300.08,300.0800000000013
C177382,2023-03-06,2,1,5.23,5.23,5.230000000000015
C177393,2023-01-05,62,1,600.17,600.17,600.1699999999985
C177503,2023-01-20,47,1,10.46,10.46,10.46000000000003
C177539,2023-02-24,12,1,1200.32,1200.32,1200.3200000000056
C177544,2023-02-12,24,1,2400.68,2400.68,2400.6799999999944
C177563,2023-02-02,34,1,900.24,900.24,900.2399999999983
C177577,2023-02-23,13,1,10.46,10.46,10.46000000000003
C177671,2023-01-22,45,1,1200.32,1200.32,1200.3200000000056
C177744,2023-01-15,52,1,1200.32,1200.32,1200.3200000000056
C177786,2023-02-21,15,1,600.16,600.16,600.160000000002
C177800,2023-02-06,30,1,900.24,900.24,900.2399999999983
C177868,2023-01-20,47,1,900.24,900.24,900.2399999999983
C177875,2023-02-20,16,1,1500.4,1500.4,1500.4000000000049
C177930,2023-01-02,65,1,35.19,35.19,35.19000000000005
C177953,2023-02-13,23,1,600.16,600.16,600.160000000002
C178011,2023-01-16,51,1,5.23,5.23,5.230000000000015
C178129,2023-02-23,13,1,121.98,121.98,121.9799999999996
C178144,2023-03-08,0,1,203.3,203.3,203.2999999999997
C178154,2023-01-16,51,1,10.46,10.46,10.46000000000003
C178177,2023-02-20,16,1,300.08,300.08,300.0800000000013
C178180,2023-02-22,14,1,11.73,11.73,11.730000000000016
C178295,2023-01-03,64,1,1500.4,1500.4,1500.4000000000053
C178384,2023-03-01,7,1,162.64,162.64,162.63999999999962
C178388,2023-01-10,57,1,179.2,179.2,179.2000000000004
C178402,2023-02-22,14,1,900.24,900.24,900.2399999999985
C178408,2023-02-05,31,1,300.08,300.08,300.0800000000013
C178445,2023-02-02,34,1,600.16,600.16,600.160000000002
C178461,2023-02-21,15,1,1200.32,1200.32,1200.3200000000056
C178492,2023-03-03,5,1,1200.32,1200.32,1200.3200000000056
C178572,2023-01-19,48,1,300.08,300.08,300.0800000000013
C178603,2023-03-05,3,1,1200.34,1200.34,1200.3399999999967
C178674,2023-01-30,37,1,1050.0,1050.0,1050.0
C178681,2023-01-06,61,1,2100.0,2100.0,2100.0
C178687,2023-01-21,46,1,15.69,15.69,15.69000000000005
C178713,2023-02-12,24,1,203.3,203.3,203.29999999999976
C178719,2023-02-25,11,1,4200.0,4200.0,4200.0
C178781,2023-02-17,19,1,107.52,107.52,107.52000000000031
C178830,2023-01-31,36,1,26.15,26.15,26.15000000000005
C178881,2023-02-23,13,1,107.52,107.52,107.52000000000031
C178892,2023-02-14,22,1,900.24,900.24,900.2399999999983
C178893,2023-01-26,41,1,75.75,75.75,75.75
C178897,2023-02-02,34,1,10.46,10.46,10.46000000000003
C178907,2023-01-07,60,1,3000.85,3000.85,3000.85
C179012,2023-02-09,27,1,1500.4,1500.4,1500.4000000000053
C179065,2023-01-26,41,1,1500.4,1500.4,1500.4000000000053
C179082,2023-02-02,34,1,1200.34,1200.34,1200.3399999999967
C179091,2023-02-02,34,1,1800.51,1800.51,1800.5100000000011
C179174,2023-01-01,66,1,1500.4,1500.4,1500.4000000000053
C179185,2023-02-03,33,1,15.69,15.69,15.69000000000005
C179186,2023-02-11,25,1,162.64,162.64,162.6399999999996
C179222,2023-01-06,61,1,46.92,46.92,46.92000000000005
C179237,2023-01-31,36,1,58.65,58.65,58.649999999999935
C179333,2023-02-07,29,1,1500.4,1500.4,1500.4000000000053
C179397,2023-02-26,10,1,11.73,11.73,11.730000000000016
C179409,2023-01-13,54,1,45.45,45.45,45.44999999999992
C179419,2023-02-06,30,1,1500.4,1500.4,1500.4000000000053
C179443,2023-01-23,44,1,20.92,20.92,20.92000000000006
C179472,2023-01-09,58,1,1800.51,1800.51,1800.5100000000011
C179500,2023-03-01,7,1,900.24,900.24,900.2399999999985
C179567,2023-02-10,26,1,600.16,600.16,600.160000000002
C179612,2023-01-22,45,1,107.52,107.52,107.52000000000031
C179638,2023-01-19,48,1,40.66,40.66,40.65999999999988
C179647,2023-03-07,1,1,5.23,5.23,5.230000000000015
C179668,2023-01-17,50,1,600.16,600.16,600.160000000002
C179677,2023-01-03,64,1,300.08,300.08,300.0800000000013
C179764,2023-02-10,26,1,900.24,900.24,900.2399999999983
C179765,2023-03-07,1,1,1500.4,1500.4,1500.4000000000015
C179812,2023-02-05,31,1,2400.68,2400.68,2400.6799999999944
C179815,2023-01-09,58,1,35.19,35.19,35.19000000000005
C179863,2023-02-25,11,1,300.08,300.08,300.0800000000013
C179879,2023-01-03,64,1,26.15,26.15,26.15000000000005
C179915,2023-01-09,58,1,900.24,900.24,900.2399999999983
C179925,2023-01-05,62,1,1500.4,1500.4,1500.4000000000053
C179948,2023-01-24,43,1,300.08,300.08,300.0800000000013
C179955,2023-01-31,36,1,162.64,162.64,162.63999999999956
C179977,2023-02-19,17,1,10.46,10.46,10.46000000000003
C179986,2023-01-01,66,1,179.2,179.2,179.2000000000004
C179988,2023-02-15,21,1,45.45,45.45,45.44999999999991
C180027,2023-01-08,59,1,900.24,900.24,900.2399999999983
C180068,2023-03-08,0,1,600.17,600.17,600.1699999999985
C180199,2023-01-07,60,1,15.69,15.69,15.69000000000005
C180210,2023-01-07,60,1,15.15,15.15,15.150000000000018
C180274,2023-02-11,25,1,20.92,20.92,20.92000000000006
C180352,2023-02-11,25,1,900.24,900.24,900.2399999999983
C180376,2023-02-06,30,1,600.16,600.16,600.160000000002
C180427,2023-01-08,59,1,1500.4,1500.4,1500.4000000000053
C180432,2023-02-25,11,1,300.08,300.08,300.0800000000013
C180442,2023-02-14,22,1,900.24,900.24,900.2399999999983
C180447,2023-01-21,46,1,81.32,81.32,81.31999999999978
C180459,2023-01-10,57,1,121.98,121.98,121.9799999999996
C180551,2023-02-25,11,1,5250.0,5250.0,5250.0
C180615,2023-02-13,23,1,3000.85,3000.85,3000.85
C180629,2023-01-02,65,1,40.66,40.66,40.65999999999988
C180653,2023-02-08,28,1,2100.0,2100.0,2100.0
C180686,2023-02-11,25,1,600.16,600.16,600.160000000002
C180744,2023-02-05,31,1,1200.34,1200.34,1200.3399999999967
C180762,2023-02-01,35,1,600.16,600.16,600.160000000002
C180835,2023-01-15,52,1,5250.0,5250.0,5250.0
C180890,2023-01-01,66,1,600.16,600.16,600.1600000000019
C180965,2023-02-13,23,1,900.24,900.24,900.2399999999983
C180972,2023-03-03,5,1,81.32,81.32,81.31999999999984
C180976,2023-02-02,34,1,3000.85,3000.85,3000.85
C181048,2023-01-14,53,1,900.24,900.24,900.2399999999983
C181049,2023-03-08,0,1,3000.85,3000.85,3000.8500000000004
C181137,2023-03-05,3,1,15.69,15.69,15.69000000000005
C181144,2023-01-13,54,1,1500.4,1500.4,1500.4000000000053
C181176,2023-02-12,24,1,15.15,15.15,15.150000000000018
C181182,2023-01-18,49,1,1500.4,1500.4,1500.4000000000053
C181253,2023-02-28,8,1,162.64,162.64,162.63999999999962
C181317,2023-02-14,22,1,1200.32,1200.32,1200.3200000000056
C181326,2023-01-13,54,1,300.08,300.08,300.0800000000013
C181335,2023-02-23,13,1,40.66,40.66,40.65999999999989
C181389,2023-03-02,6,1,35.84,35.84,35.84000000000007
C181406,2023-02-01,35,1,900.24,900.24,900.2399999999983
C181412,2023-01-21,46,1,40.66,40.66,40.65999999999988
C181435,2023-01-20,47,1,600.16,600.16,600.160000000002
C181454,2023-02-28,8,1,2400.68,2400.68,2400.6799999999944
C181565,2023-02-13,23,1,600.16,600.16,600.160000000002
C181567,2023-01-28,39,1,10.46,10.46,10.46000000000003
C181614,2023-02-08,28,1,600.17,600.17,600.1699999999985
C181617,2023-02-21,15,1,26.15,26.15,26.15000000000005
C181625,2023-01-28,39,1,10.46,10.46,10.46000000000003
C181629,2023-01-22,45,1,162.64,162.64,162.63999999999956
C181634,2023-01-10,57,1,600.16,600.16,600.160000000002
C181643,2023-02-13,23,1,1050.0,1050.0,1050.0
C181654,2023-01-13,54,1,900.24,900.24,900.2399999999983
C181688,2023-02-11,25,1,900.24,900.24,900.2399999999983
C181704,2023-01-29,38,1,26.15,26.15,26.15000000000005
C181707,2023-01-24,43,1,26.15,26.15,26.15000000000005
C181824,2023-03-05,3,1,300.08,300.08,300.08000000000106
C181883,2023-02-06,30,1,1500.4,1500.4,1500.4000000000053
C181904,2023-02-23,13,1,30.3,30.3,30.300000000000036
C181933,2023-02-26,10,1,600.16,600.16,600.160000000002
C181941,2023-02-15,21,1,58.65,58.65,58.649999999999935
C181970,2023-03-02,6,1,121.98,121.98,121.9799999999996
C181989,2023-02-07,29,1,900.24,900.24,900.2399999999983
C182035,2023-01-02,65,1,162.64,162.64,162.63999999999956
C182037,2023-03-04,4,1,1500.4,1500.4,1500.4000000000033
C182090,2023-03-04,4,1,600.17,600.17,600.1699999999985
C182110,2023-02-25,11,1,900.24,900.24,900.2399999999985
C182137,2023-02-01,35,1,1200.32,1200.32,1200.3200000000056
C182148,2023-02-21,15,1,1200.32,1200.32,1200.3200000000056
C182237,2023-03-02,6,1,15.15,15.15,15.150000000000018
C182291,2023-02-10,26,1,15.69,15.69,15.69000000000005
C182316,2023-02-01,35,1,45.45,45.45,45.44999999999992
C182328,2023-02-25,11,1,26.15,26.15,26.15000000000005
C182334,2023-01-29,38,1,45.45,45.45,45.44999999999992
C182345,2023-02-21,15,1,30.3,30.3,30.300000000000036
C182431,2023-02-27,9,1,1500.4,1500.4,1500.4000000000044
C182451,2023-02-22,14,1,162.64,162.64,162.6399999999996
C182462,2023-01-15,52,1,900.24,900.24,900.2399999999983
C182467,2023-02-28,8,1,26.15,26.15,26.15000000000005
C182507,2023-03-04,4,1,900.24,900.24,900.2399999999986
C182554,2023-02-10,26,1,11.73,11.73,11.730000000000016
C182689,2023-02-02,34,1,1200.32,1200.32,1200.3200000000056
C182696,2023-01-24,43,1,107.52,107.52,107.52000000000031
C182708,2023-01-28,39,1,81.32,81.32,81.31999999999978
C182755,2023-02-20,16,1,4200.0,4200.0,4200.0
C182764,2023-02-25,11,1,46.92,46.92,46.92000000000005
C182769,2023-02-15,21,1,600.17,600.17,600.1699999999985
C182787,2023-02-19,17,1,5.23,5.23,5.230000000000015
C182790,2023-02-23,13,1,1500.4,1500.4,1500.4000000000049
C182791,2023-01-05,62,1,35.84,35.84,35.84000000000007
C182793,2023-02-28,8,1,1500.4,1500.4,1500.4000000000042
C182851,2023-01-19,48,1,11.73,11.73,11.730000000000016
C182855,2023-02-20,16,1,600.16,600.16,600.160000000002
C182862,2023-01-17,50,1,600.16,600.16,600.160000000002
C182876,2023-02-21,15,1,40.66,40.66,40.65999999999989
C182891,2023-01-14,53,1,11.73,11.73,11.730000000000016
C182980,2023-01-12,55,1,162.64,162.64,162.63999999999956
C182989,2023-01-26,41,1,46.92,46.92,46.92000000000005
C183100,2023-03-04,4,1,15.69,15.69,15.69000000000005
C183187,2023-01-13,54,1,10.46,10.46,10.46000000000003
C183201,2023-01-08,59,1,20.92,20.92,20.92000000000006
C183204,2023-03-05,3,1,600.16,600.16,600.1600000000018
C183219,2023-02-13,23,1,900.24,900.24,900.2399999999983
C183277,2023-02-18,18,1,71.68,71.68,71.68000000000012
C183287,2023-02-11,25,1,179.2,179.2,179.2000000000004
C183294,2023-02-18,18,1,203.3,203.3,203.29999999999976
C183317,2023-03-03,5,1,600.16,600.16,600.1600000000018
C183346,2023-01-16,51,1,121.98,121.98,121.9799999999996
C183382,2023-01-26,41,1,900.24,900.24,900.2399999999983
C183427,2023-02-26,10,1,1200.34,1200.34,1200.3399999999967
C183438,2023-02-26,10,1,300.08,300.08,300.0800000000013
C183474,2023-01-27,40,1,35.19,35.19,35.19000000000005
C183547,2023-01-25,42,1,203.3,203.3,203.29999999999976
C183699,2023-02-25,11,1,45.45,45.45,45.44999999999991
C183730,2023-02-19,17,1,71.68,71.68,71.68000000000012
C183832,2023-02-21,15,1,3000.85,3000.85,3000.85
C183883,2023-01-11,56,1,300.08,300.08,300.0800000000013
C183902,2023-02-25,11,1,35.84,35.84,35.84000000000007
C183924,2023-02-17,19,1,2100.0,2100.0,2100.0
C183982,2023-02-02,34,1,1200.32,1200.32,1200.3200000000056
C184011,2023-02-03,33,1,35.84,35.84,35.84000000000007
C184038,2023-01-30,37,1,203.3,203.3,203.29999999999976
C184051,2023-01-20,47,1,1200.34,1200.34,1200.3399999999967
C184069,2023-01-20,47,1,900.24,900.24,900.2399999999983
